company_id,ticker,article_date,n_articles,mean_stance,median_stance,weighted_mean_stance
14,V,2018-06-17,18,0.056860722222222236,0.007952,0.056860722222222236
14,V,2018-06-18,18,-0.10869555555555557,-0.039061500000000006,-0.10869555555555557
14,V,2018-06-19,29,-0.33848231034482756,-0.283866,-0.33848231034482756
14,V,2018-06-20,30,0.032290766666666665,0.040099,0.032290766666666665
14,V,2018-06-21,53,-0.05006147169811321,-0.005611,-0.05006147169811321
14,V,2018-06-22,31,-0.03756780645161291,-0.012054,-0.03756780645161291
14,V,2018-06-23,4,-0.042511999999999994,0.027628499999999997,-0.042511999999999994
14,V,2018-06-24,5,0.24049700000000002,0.223186,0.24049700000000002
14,V,2018-06-25,45,-0.0659588,0.004204,-0.0659588
14,V,2018-06-26,84,-0.11744820238095237,-0.068017,-0.11744820238095237
14,V,2018-06-27,52,-0.1306972307692308,-0.0238115,-0.1306972307692308
14,V,2018-06-28,32,-0.05422853125,-0.0189745,-0.05422853125
14,V,2018-06-29,27,-0.1339691851851852,-0.075268,-0.1339691851851852
14,V,2018-06-30,11,0.28784990909090913,0.208576,0.28784990909090913
14,V,2018-07-01,7,0.043917857142857133,-0.060968,0.043917857142857133
14,V,2018-07-02,18,0.01638688888888888,0.0089405,0.01638688888888888
14,V,2018-07-03,22,0.1803420909090909,0.1064325,0.1803420909090909
14,V,2018-07-04,20,0.061321099999999996,0.058619500000000005,0.061321099999999996
14,V,2018-07-05,24,-0.13265358333333335,-0.11508,-0.13265358333333335
14,V,2018-07-06,24,-0.17048441666666667,-0.056767,-0.17048441666666667
14,V,2018-07-07,11,-0.16656263636363636,-0.184458,-0.16656263636363636
14,V,2018-07-08,7,-0.20169757142857142,-0.115095,-0.20169757142857142
14,V,2018-07-09,19,-0.08755673684210526,-0.144097,-0.08755673684210526
14,V,2018-07-10,30,-0.05007436666666667,0.018056000000000003,-0.05007436666666667
14,V,2018-07-11,22,-0.054297409090909084,0.0107995,-0.054297409090909084
14,V,2018-07-12,37,-0.05849632432432432,0.015615,-0.05849632432432432
14,V,2018-07-13,19,-0.031158578947368423,0.011326,-0.031158578947368423
14,V,2018-07-14,7,-0.007826714285714291,0.010501,-0.007826714285714291
14,V,2018-07-15,7,0.19778642857142859,0.048336,0.19778642857142859
14,V,2018-07-16,36,-0.23611255555555555,-0.016633500000000006,-0.23611255555555555
14,V,2018-07-17,23,-0.1455296956521739,0.00466,-0.1455296956521739
14,V,2018-07-18,37,-0.27188918918918914,-0.259025,-0.27188918918918914
14,V,2018-07-19,48,-0.11572266666666665,-0.071364,-0.11572266666666665
14,V,2018-07-20,13,-0.05625907692307692,0.00334400000000001,-0.05625907692307692
14,V,2018-07-21,9,0.079975,0.039463,0.079975
14,V,2018-07-22,8,-0.245595125,-0.163692,-0.245595125
14,V,2018-07-23,38,-0.01411702631578947,-0.0014585000000000002,-0.01411702631578947
14,V,2018-07-24,14,-0.39143757142857144,-0.3267995,-0.39143757142857144
14,V,2018-07-25,32,-0.132822125,-0.1631375,-0.132822125
14,V,2018-07-26,38,-0.11456878947368422,-0.1240885,-0.11456878947368422
14,V,2018-07-27,24,-0.20589391666666668,-0.202349,-0.20589391666666668
14,V,2018-07-28,14,-0.1031895,-0.0800575,-0.1031895
14,V,2018-07-29,23,-0.45300430434782607,-0.460548,-0.45300430434782607
14,V,2018-07-30,36,-0.27750725,-0.4927235,-0.27750725
14,V,2018-07-31,26,-0.23798576923076922,-0.2123875,-0.23798576923076922
14,V,2018-08-01,30,-0.337146,-0.425366,-0.337146
14,V,2018-08-02,27,-0.2501377037037037,-0.13986,-0.2501377037037037
14,V,2018-08-03,33,0.024643787878787873,0.028229,0.024643787878787873
14,V,2018-08-04,10,0.060293299999999994,0.074162,0.060293299999999994
14,V,2018-08-05,3,0.159119,0.03345,0.159119
14,V,2018-08-06,14,-0.06043464285714285,-0.0499965,-0.06043464285714285
14,V,2018-08-07,18,-0.030418611111111105,0.0700615,-0.030418611111111105
14,V,2018-08-08,17,-0.16425729411764706,-0.200679,-0.16425729411764706
14,V,2018-08-09,20,-0.15808455000000002,-0.053166,-0.15808455000000002
14,V,2018-08-10,13,-0.19396723076923078,-0.103762,-0.19396723076923078
14,V,2018-08-11,5,-0.23021060000000002,-0.196535,-0.23021060000000002
14,V,2018-08-12,10,0.044876400000000004,-0.0100115,0.044876400000000004
14,V,2018-08-13,16,-0.146936625,-0.0469745,-0.146936625
14,V,2018-08-14,18,-0.1892851111111111,-0.026051500000000002,-0.1892851111111111
14,V,2018-08-15,27,-0.03154137037037038,0.086858,-0.03154137037037038
14,V,2018-08-16,33,-0.2357169696969697,-0.30575,-0.2357169696969697
14,V,2018-08-17,21,-0.07448314285714286,-0.021676,-0.07448314285714286
14,V,2018-08-18,11,-0.16756809090909092,-0.181564,-0.16756809090909092
14,V,2018-08-19,13,-0.25509469230769233,-0.190457,-0.25509469230769233
14,V,2018-08-20,16,-0.15187743750000002,-0.1593415,-0.15187743750000002
14,V,2018-08-21,26,-0.23609315384615387,-0.218316,-0.23609315384615387
14,V,2018-08-22,19,-0.23689473684210527,-0.138173,-0.23689473684210527
14,V,2018-08-23,16,-0.18162124999999998,-0.104153,-0.18162124999999998
14,V,2018-08-24,25,-0.089166,-0.071229,-0.089166
14,V,2018-08-25,7,-0.11988485714285715,0.008372,-0.11988485714285715
14,V,2018-08-26,12,0.02174733333333331,-0.008980499999999999,0.02174733333333331
14,V,2018-08-27,14,-0.09323942857142856,0.005490500000000001,-0.09323942857142856
14,V,2018-08-28,20,-0.023004550000000002,0.012565999999999999,-0.023004550000000002
14,V,2018-08-29,17,-0.2854351176470588,-0.430145,-0.2854351176470588
14,V,2018-08-30,36,-0.30350730555555555,-0.35350349999999997,-0.30350730555555555
14,V,2018-08-31,13,-0.003479692307692315,0.016122,-0.003479692307692315
14,V,2018-09-01,6,0.04540733333333332,0.059240999999999995,0.04540733333333332
14,V,2018-09-02,7,-0.07412657142857142,-0.186997,-0.07412657142857142
14,V,2018-09-03,9,-0.24363055555555554,-0.498701,-0.24363055555555554
14,V,2018-09-04,19,-0.07803505263157895,-0.117789,-0.07803505263157895
14,V,2018-09-05,16,-0.105644125,-0.1139285,-0.105644125
14,V,2018-09-06,15,-0.17913520000000002,-0.339004,-0.17913520000000002
14,V,2018-09-07,10,-0.19153579999999998,-0.028367999999999997,-0.19153579999999998
14,V,2018-09-08,3,-0.2822793333333333,-0.04881,-0.2822793333333333
14,V,2018-09-09,3,-0.5093256666666667,-0.514667,-0.5093256666666667
14,V,2018-09-10,6,0.17652733333333334,0.0402415,0.17652733333333334
14,V,2018-09-11,11,-0.12348472727272726,-0.138183,-0.12348472727272726
14,V,2018-09-12,10,-0.1225868,-0.092247,-0.1225868
14,V,2018-09-13,6,-0.2473358333333333,-0.12474199999999999,-0.2473358333333333
14,V,2018-09-14,5,-0.20343080000000002,-0.00903899999999999,-0.20343080000000002
14,V,2018-09-15,4,-0.26959275,-0.1844635,-0.26959275
14,V,2018-09-16,2,0.069254,0.069254,0.069254
14,V,2018-09-17,5,-0.28023119999999996,-0.364703,-0.28023119999999996
14,V,2018-09-18,15,0.07121946666666666,0.047463,0.07121946666666666
14,V,2018-09-19,7,-0.49406942857142855,-0.754872,-0.49406942857142855
14,V,2018-09-20,9,-0.04274322222222223,-0.054643,-0.04274322222222223
14,V,2018-09-21,9,-0.26375533333333334,-0.081232,-0.26375533333333334
14,V,2018-09-22,5,-0.41706139999999997,-0.472206,-0.41706139999999997
14,V,2018-09-23,8,-0.04094075,-0.0312785,-0.04094075
14,V,2018-09-24,10,0.2337522,0.12370350000000001,0.2337522
14,V,2018-09-25,10,-0.029231400000000008,-0.004002500000000025,-0.029231400000000008
14,V,2018-09-26,12,-0.16582025,-0.3598385,-0.16582025
14,V,2018-09-27,9,-0.17118044444444444,-0.250212,-0.17118044444444444
14,V,2018-09-28,9,0.07857588888888888,0.055716,0.07857588888888888
14,V,2018-09-29,8,-0.20054975,0.017786000000000003,-0.20054975
14,V,2018-09-30,6,-0.3640123333333333,-0.348715,-0.3640123333333333
14,V,2018-10-01,17,-0.18512970588235295,-0.219575,-0.18512970588235295
14,V,2018-10-02,53,-0.23016083018867925,-0.24631,-0.23016083018867925
14,V,2018-10-03,18,0.04748022222222222,-0.012232,0.04748022222222222
14,V,2018-10-04,20,-0.0677964,0.0201915,-0.0677964
14,V,2018-10-05,20,-0.21392375000000002,-0.1433855,-0.21392375000000002
14,V,2018-10-06,5,-0.22633299999999998,-0.104731,-0.22633299999999998
14,V,2018-10-07,32,-0.32246959375,-0.378934,-0.32246959375
14,V,2018-10-08,18,-0.17583705555555554,-0.24829849999999998,-0.17583705555555554
14,V,2018-10-09,27,-0.27780933333333335,-0.288993,-0.27780933333333335
14,V,2018-10-10,27,-0.17340385185185184,-0.150976,-0.17340385185185184
14,V,2018-10-11,17,-0.04024194117647059,-0.077474,-0.04024194117647059
14,V,2018-10-12,17,-0.13669941176470587,-0.097568,-0.13669941176470587
14,V,2018-10-13,11,-0.04991399999999999,0.034598,-0.04991399999999999
14,V,2018-10-14,8,0.0050660000000000115,0.05846850000000001,0.0050660000000000115
14,V,2018-10-15,19,-0.012800105263157896,-0.006631,-0.012800105263157896
14,V,2018-10-16,11,-0.37908000000000003,-0.334351,-0.37908000000000003
14,V,2018-10-17,31,-0.02133574193548388,-0.010819,-0.02133574193548388
14,V,2018-10-18,55,-0.13706369090909093,-0.121415,-0.13706369090909093
14,V,2018-10-19,23,-0.018383391304347827,-0.019218,-0.018383391304347827
14,V,2018-10-20,8,-0.171450125,-0.027712,-0.171450125
14,V,2018-10-21,6,0.08919466666666666,0.0522295,0.08919466666666666
14,V,2018-10-22,18,-0.23078366666666664,-0.21953699999999998,-0.23078366666666664
14,V,2018-10-23,45,-0.33826340000000005,-0.434223,-0.33826340000000005
14,V,2018-10-24,30,-0.08868866666666667,-0.0188375,-0.08868866666666667
14,V,2018-10-25,21,0.16492385714285712,0.124847,0.16492385714285712
14,V,2018-10-26,18,-0.066686,-0.00024799999999999996,-0.066686
14,V,2018-10-27,5,0.21995979999999998,0.333502,0.21995979999999998
14,V,2018-10-28,2,-0.365479,-0.365479,-0.365479
14,V,2018-10-29,16,0.026322812500000004,0.059164999999999995,0.026322812500000004
14,V,2018-10-30,20,-0.20875180000000002,-0.1117155,-0.20875180000000002
14,V,2018-10-31,19,0.04398415789473684,0.038731,0.04398415789473684
14,V,2018-11-01,13,-0.09852246153846153,-0.092451,-0.09852246153846153
14,V,2018-11-02,16,-0.0227269375,-0.0790875,-0.0227269375
14,V,2018-11-03,5,-0.0968488,-0.293371,-0.0968488
14,V,2018-11-04,3,0.051044,0.007185,0.051044
14,V,2018-11-05,5,-0.013467200000000002,-0.126515,-0.013467200000000002
14,V,2018-11-06,3,-0.3834843333333333,-0.304898,-0.3834843333333333
14,V,2018-11-07,1,-0.107373,-0.107373,-0.107373
14,V,2018-11-08,9,-0.2837115555555555,-0.253916,-0.2837115555555555
14,V,2018-11-09,15,-0.12288260000000001,-0.046568,-0.12288260000000001
14,V,2018-11-10,4,-0.36964975,-0.2697205,-0.36964975
14,V,2018-11-11,5,-0.024209199999999997,-0.035835,-0.024209199999999997
14,V,2018-11-12,3,-0.18789100000000003,-0.027885,-0.18789100000000003
14,V,2018-11-13,12,-0.18323266666666668,-0.0044875,-0.18323266666666668
14,V,2018-11-14,6,-0.11532483333333333,-0.106392,-0.11532483333333333
14,V,2018-11-15,7,-0.021178999999999996,0.001799,-0.021178999999999996
14,V,2018-11-16,7,0.037724999999999995,-0.002495,0.037724999999999995
14,V,2018-11-17,2,-0.6312015,-0.6312015,-0.6312015
14,V,2018-11-18,2,-0.8969755,-0.8969755,-0.8969755
14,V,2018-11-19,10,0.07560179999999998,0.0159245,0.07560179999999998
14,V,2018-11-20,9,0.07222822222222221,0.026508,0.07222822222222221
14,V,2018-11-21,6,-0.3756386666666667,-0.233316,-0.3756386666666667
14,V,2018-11-22,3,-0.65182,-0.554328,-0.65182
14,V,2018-11-23,8,-0.320173625,-0.40642199999999995,-0.320173625
14,V,2018-11-24,3,0.3636956666666667,0.591412,0.3636956666666667
14,V,2018-11-25,1,-0.027373,-0.027373,-0.027373
14,V,2018-11-26,8,0.014313999999999993,0.006264500000000001,0.014313999999999993
14,V,2018-11-27,16,-0.0029563749999999924,0.0044795,-0.0029563749999999924
14,V,2018-11-28,15,-0.17657946666666666,-0.065109,-0.17657946666666666
14,V,2018-11-29,12,-0.061780416666666664,0.032725500000000005,-0.061780416666666664
14,V,2018-11-30,10,0.014841399999999994,-0.051165,0.014841399999999994
14,V,2018-12-01,9,-0.005728444444444437,0.012017,-0.005728444444444437
14,V,2018-12-02,9,-0.015880222222222223,0.004767,-0.015880222222222223
14,V,2018-12-03,19,-0.0425478947368421,-0.003011,-0.0425478947368421
14,V,2018-12-04,24,0.041210916666666667,0.055167999999999995,0.041210916666666667
14,V,2018-12-05,16,-0.3100043125,-0.4383615,-0.3100043125
14,V,2018-12-06,24,-0.08840079166666666,-0.111433,-0.08840079166666666
14,V,2018-12-07,29,-0.07089927586206897,-0.118307,-0.07089927586206897
14,V,2018-12-08,15,0.003300799999999999,-0.110179,0.003300799999999999
14,V,2018-12-09,7,-0.24215485714285714,-0.270904,-0.24215485714285714
14,V,2018-12-10,16,-0.30688525,-0.29036649999999997,-0.30688525
14,V,2018-12-11,23,-0.06464708695652174,0.005973,-0.06464708695652174
14,V,2018-12-12,18,-0.13921094444444443,-0.2232005,-0.13921094444444443
14,V,2018-12-13,12,-0.11763733333333333,-0.170873,-0.11763733333333333
14,V,2018-12-14,21,-0.06118133333333333,-0.010145,-0.06118133333333333
14,V,2018-12-15,6,0.01664766666666667,0.017921,0.01664766666666667
14,V,2018-12-16,6,0.17644800000000002,0.0096005,0.17644800000000002
14,V,2018-12-17,27,-0.22192807407407408,-0.137289,-0.22192807407407408
14,V,2018-12-18,35,-0.01894211428571429,0.017697,-0.01894211428571429
14,V,2018-12-19,33,-0.07715954545454545,0.0439,-0.07715954545454545
14,V,2018-12-20,26,-0.13994153846153845,-0.0026505000000000005,-0.13994153846153845
14,V,2018-12-21,12,-0.18938924999999998,-0.14669300000000002,-0.18938924999999998
14,V,2018-12-22,10,0.005151400000000006,0.16215949999999998,0.005151400000000006
14,V,2018-12-23,12,-0.07176191666666666,-0.0394545,-0.07176191666666666
14,V,2018-12-24,5,-0.3626944,-0.157397,-0.3626944
14,V,2018-12-25,3,-0.39932033333333333,-0.246365,-0.39932033333333333
14,V,2018-12-26,11,-0.15259036363636364,-0.131276,-0.15259036363636364
14,V,2018-12-27,20,-0.021970649999999987,-0.015625,-0.021970649999999987
14,V,2018-12-28,28,-0.03260592857142857,0.05548600000000001,-0.03260592857142857
14,V,2018-12-29,26,-0.04068580769230768,-0.021998,-0.04068580769230768
14,V,2018-12-30,14,-0.11057242857142857,-0.143009,-0.11057242857142857
14,V,2018-12-31,10,0.0353652,0.1244265,0.0353652
14,V,2019-01-01,5,-0.019995399999999997,0.05958,-0.019995399999999997
14,V,2019-01-02,22,-0.10766963636363637,-0.005776,-0.10766963636363637
14,V,2019-01-03,18,-0.10586661111111112,0.0285025,-0.10586661111111112
14,V,2019-01-04,16,-0.4658125,-0.7239465,-0.4658125
14,V,2019-01-05,12,-0.08905333333333332,-0.0918475,-0.08905333333333332
14,V,2019-01-06,7,-0.33408871428571424,-0.323699,-0.33408871428571424
14,V,2019-01-07,15,0.039484666666666654,0.021615,0.039484666666666654
14,V,2019-01-08,25,-0.014288839999999995,0.004504,-0.014288839999999995
14,V,2019-01-09,22,-0.14271327272727274,-0.038868,-0.14271327272727274
14,V,2019-01-10,15,-0.23299033333333335,-0.096785,-0.23299033333333335
14,V,2019-01-11,28,0.01228657142857143,0.181077,0.01228657142857143
14,V,2019-01-12,16,0.050001687499999996,0.0155425,0.050001687499999996
14,V,2019-01-13,18,-0.10416877777777778,-0.0084055,-0.10416877777777778
14,V,2019-01-14,39,-0.03372889743589744,0.013624,-0.03372889743589744
14,V,2019-01-15,44,-0.07624584090909091,-0.012034,-0.07624584090909091
14,V,2019-01-16,15,-0.054066600000000006,0.023249,-0.054066600000000006
14,V,2019-01-17,37,-0.13693548648648649,0.006198,-0.13693548648648649
14,V,2019-01-18,16,-0.1735834375,-0.118389,-0.1735834375
14,V,2019-01-19,10,0.040609700000000006,0.021134,0.040609700000000006
14,V,2019-01-20,9,-0.3693261111111111,-0.202148,-0.3693261111111111
14,V,2019-01-21,11,0.057219909090909085,0.037466,0.057219909090909085
14,V,2019-01-22,22,-0.2742526363636364,-0.2001625,-0.2742526363636364
14,V,2019-01-23,22,-0.15252372727272728,-0.0878085,-0.15252372727272728
14,V,2019-01-24,34,-0.15462391176470588,-0.058688500000000005,-0.15462391176470588
14,V,2019-01-25,67,-0.12890582089552238,-0.065575,-0.12890582089552238
14,V,2019-01-26,13,-0.16393153846153846,-0.030484,-0.16393153846153846
14,V,2019-01-27,8,-0.273939125,-0.174834,-0.273939125
14,V,2019-01-28,22,-0.08584900000000001,0.07088749999999999,-0.08584900000000001
14,V,2019-01-29,21,-0.07055180952380952,0.037639,-0.07055180952380952
14,V,2019-01-30,26,-0.22177557692307692,-0.22083450000000002,-0.22177557692307692
14,V,2019-01-31,49,-0.3597562857142857,-0.213413,-0.3597562857142857
14,V,2019-02-01,41,-0.23119,-0.162771,-0.23119
14,V,2019-02-02,14,-0.19396507142857142,-0.0614755,-0.19396507142857142
14,V,2019-02-03,40,-0.44851245000000006,-0.5012855,-0.44851245000000006
14,V,2019-02-04,101,-0.37497433663366336,-0.40011,-0.37497433663366336
14,V,2019-02-05,59,-0.2120236779661017,-0.056389,-0.2120236779661017
14,V,2019-02-06,34,-0.3021343235294118,-0.23876550000000002,-0.3021343235294118
14,V,2019-02-07,31,-0.05503690322580645,-0.012125,-0.05503690322580645
14,V,2019-02-08,28,-0.08010532142857142,-0.098938,-0.08010532142857142
14,V,2019-02-09,9,0.23994766666666667,0.213264,0.23994766666666667
14,V,2019-02-10,12,0.06720658333333333,-0.020747,0.06720658333333333
14,V,2019-02-11,22,-0.037002772727272724,-0.0337765,-0.037002772727272724
14,V,2019-02-12,53,-0.06952475471698114,-0.006024,-0.06952475471698114
14,V,2019-02-13,34,-0.17682438235294118,-0.0612095,-0.17682438235294118
14,V,2019-02-14,25,-0.2988788,-0.20937,-0.2988788
14,V,2019-02-15,35,-0.26195522857142856,-0.282609,-0.26195522857142856
14,V,2019-02-16,19,-0.14131884210526316,-0.127322,-0.14131884210526316
14,V,2019-02-17,14,-0.10742507142857143,0.0207605,-0.10742507142857143
14,V,2019-02-18,23,-0.11706969565217391,0.006718,-0.11706969565217391
14,V,2019-02-19,11,-0.037834999999999994,0.011925,-0.037834999999999994
14,V,2019-02-20,20,-0.15197325,-0.042106000000000005,-0.15197325
14,V,2019-02-21,18,0.043115944444444436,0.0087965,0.043115944444444436
14,V,2019-02-22,33,-0.15655630303030302,-0.133008,-0.15655630303030302
14,V,2019-02-23,13,-0.22317807692307695,-0.080708,-0.22317807692307695
14,V,2019-02-24,9,0.07607966666666667,0.056115,0.07607966666666667
14,V,2019-02-25,38,-0.16408184210526314,-0.208426,-0.16408184210526314
14,V,2019-02-26,31,-0.21231212903225807,-0.188477,-0.21231212903225807
14,V,2019-02-27,18,-0.215586,-0.2389285,-0.215586
14,V,2019-02-28,32,-0.166200375,-0.105604,-0.166200375
14,V,2019-03-01,43,-0.24954986046511626,-0.258333,-0.24954986046511626
14,V,2019-03-02,7,-0.29069957142857145,0.012021,-0.29069957142857145
14,V,2019-03-03,7,0.055579714285714295,0.139917,0.055579714285714295
14,V,2019-03-04,17,-0.20700929411764707,-0.310804,-0.20700929411764707
14,V,2019-03-05,19,-0.144581,-0.033273,-0.144581
14,V,2019-03-06,28,-0.10736989285714285,-0.028166999999999998,-0.10736989285714285
14,V,2019-03-07,22,-0.0212384090909091,-0.0842895,-0.0212384090909091
14,V,2019-03-08,23,-0.1756500869565217,-0.015995,-0.1756500869565217
14,V,2019-03-09,20,-0.018056700000000002,0.026383,-0.018056700000000002
14,V,2019-03-10,11,-0.12087009090909091,0.009843,-0.12087009090909091
14,V,2019-03-11,19,0.048837,0.041276,0.048837
14,V,2019-03-12,28,-0.04153007142857142,-0.0225395,-0.04153007142857142
14,V,2019-03-13,19,-0.12014084210526316,-0.04112,-0.12014084210526316
14,V,2019-03-14,33,-0.007435878787878788,-0.000746999999999998,-0.007435878787878788
14,V,2019-03-15,51,-0.21461013725490197,-0.256083,-0.21461013725490197
14,V,2019-03-16,19,-0.276503,-0.245214,-0.276503
14,V,2019-03-17,5,0.1698534,0.08264,0.1698534
14,V,2019-03-18,28,0.03892364285714285,-0.022538000000000002,0.03892364285714285
14,V,2019-03-19,29,0.043258137931034495,0.013878,0.043258137931034495
14,V,2019-03-20,24,0.003042291666666663,0.020930999999999998,0.003042291666666663
14,V,2019-03-21,20,-0.09045665,-0.0585715,-0.09045665
14,V,2019-03-22,23,-0.2838823043478261,-0.207996,-0.2838823043478261
14,V,2019-03-23,8,-0.155772625,-0.020221,-0.155772625
14,V,2019-03-24,9,-0.09181122222222221,0.037434,-0.09181122222222221
14,V,2019-03-25,26,-0.012252538461538466,0.021309500000000002,-0.012252538461538466
14,V,2019-03-26,19,-0.2313962105263158,-0.160642,-0.2313962105263158
14,V,2019-03-27,14,-0.30410385714285715,-0.2880435,-0.30410385714285715
14,V,2019-03-28,16,0.042343812499999994,0.0286135,0.042343812499999994
14,V,2019-03-29,32,-0.16949496875,-0.0754335,-0.16949496875
14,V,2019-03-30,14,-0.20298092857142858,-0.228435,-0.20298092857142858
14,V,2019-03-31,12,0.02556366666666666,0.008270499999999998,0.02556366666666666
14,V,2019-04-01,16,0.04306899999999999,-0.0014764999999999954,0.04306899999999999
14,V,2019-04-02,17,-0.21727870588235296,-0.093758,-0.21727870588235296
14,V,2019-04-03,19,0.06688336842105262,0.028998,0.06688336842105262
14,V,2019-04-04,20,-0.11304479999999999,-0.052253,-0.11304479999999999
14,V,2019-04-05,28,-0.10439039285714287,-0.030192000000000004,-0.10439039285714287
14,V,2019-04-06,9,0.06749277777777778,0.062154,0.06749277777777778
14,V,2019-04-07,17,-0.05072517647058825,-0.026651,-0.05072517647058825
14,V,2019-04-08,37,-0.05472451351351351,-0.01671,-0.05472451351351351
14,V,2019-04-09,16,0.0647511875,0.12294949999999999,0.0647511875
14,V,2019-04-10,24,-0.192996375,-0.055678000000000005,-0.192996375
14,V,2019-04-11,20,-0.20440930000000002,-0.128852,-0.20440930000000002
14,V,2019-04-12,26,-0.16741188461538462,-0.0981235,-0.16741188461538462
14,V,2019-04-13,3,-0.23867966666666665,0.006681,-0.23867966666666665
14,V,2019-04-14,6,-0.4223116666666667,-0.37180349999999995,-0.4223116666666667
14,V,2019-04-15,25,-0.21176656000000002,-0.233071,-0.21176656000000002
14,V,2019-04-16,23,-0.22503752173913041,-0.388129,-0.22503752173913041
14,V,2019-04-17,21,-0.24380257142857142,-0.091774,-0.24380257142857142
14,V,2019-04-18,26,-0.34586861538461544,-0.269377,-0.34586861538461544
14,V,2019-04-19,18,-0.10218344444444444,-0.0040035,-0.10218344444444444
14,V,2019-04-20,14,-0.09299307142857142,-0.058857,-0.09299307142857142
14,V,2019-04-21,11,0.25920563636363636,0.267467,0.25920563636363636
14,V,2019-04-22,25,-0.08192503999999999,-0.032463,-0.08192503999999999
14,V,2019-04-23,23,-0.2998764347826087,-0.319643,-0.2998764347826087
14,V,2019-04-24,32,-0.04103821875,-0.033207,-0.04103821875
14,V,2019-04-25,28,-0.12110889285714285,-0.092451,-0.12110889285714285
14,V,2019-04-26,21,-0.3869157619047619,-0.446304,-0.3869157619047619
14,V,2019-04-27,9,-0.25182577777777776,0.033524,-0.25182577777777776
14,V,2019-04-28,6,-0.23290733333333336,-0.2749585,-0.23290733333333336
14,V,2019-04-29,14,0.15080385714285716,0.011992,0.15080385714285716
14,V,2019-04-30,19,-0.12680015789473686,0.00294,-0.12680015789473686
14,V,2019-05-01,26,-0.11581296153846153,0.00294,-0.11581296153846153
14,V,2019-05-02,16,-0.047965187500000006,0.1726865,-0.047965187500000006
14,V,2019-05-03,21,-0.014238999999999998,-0.00730700000000001,-0.014238999999999998
14,V,2019-05-04,6,-0.4365196666666667,-0.5140115000000001,-0.4365196666666667
14,V,2019-05-05,15,-0.046065400000000006,-0.129455,-0.046065400000000006
14,V,2019-05-06,21,-0.032692095238095235,0.023407,-0.032692095238095235
14,V,2019-05-07,30,-0.06795820000000001,0.0389095,-0.06795820000000001
14,V,2019-05-08,14,-0.14501542857142855,-0.053885499999999996,-0.14501542857142855
14,V,2019-05-09,24,-0.17045720833333333,-0.0800305,-0.17045720833333333
14,V,2019-05-10,19,-0.1857501052631579,-0.022992,-0.1857501052631579
14,V,2019-05-11,3,-0.5358626666666666,-0.59215,-0.5358626666666666
14,V,2019-05-12,8,-0.25295625,-0.3019855,-0.25295625
14,V,2019-05-13,30,-0.1384847,-0.1038795,-0.1384847
14,V,2019-05-14,25,-0.06187348,0.004587,-0.06187348
14,V,2019-05-15,57,-0.07431731578947369,-0.057943,-0.07431731578947369
14,V,2019-05-16,53,0.05911683018867925,0.052042,0.05911683018867925
14,V,2019-05-17,19,0.08507647368421052,0.007416,0.08507647368421052
14,V,2019-05-18,8,-0.09932737500000002,-0.086003,-0.09932737500000002
14,V,2019-05-19,12,0.06147975000000001,0.086636,0.06147975000000001
14,V,2019-05-20,7,0.09411657142857144,0.028863,0.09411657142857144
14,V,2019-05-21,16,-0.1863439375,-0.1238735,-0.1863439375
14,V,2019-05-22,25,0.19542496,0.115141,0.19542496
14,V,2019-05-23,16,0.1774138125,0.088077,0.1774138125
14,V,2019-05-24,19,0.15559152631578949,0.073487,0.15559152631578949
14,V,2019-05-25,6,0.14357716666666667,0.0096845,0.14357716666666667
14,V,2019-05-26,4,0.048232250000000004,-0.05065649999999999,0.048232250000000004
14,V,2019-05-27,3,-0.7663903333333333,-0.688696,-0.7663903333333333
14,V,2019-05-28,15,-0.022470133333333333,-0.033674,-0.022470133333333333
14,V,2019-05-29,24,-0.036539999999999996,-0.0400495,-0.036539999999999996
14,V,2019-05-30,25,0.025221360000000012,0.006601,0.025221360000000012
14,V,2019-05-31,22,-0.07704054545454544,-0.008153500000000001,-0.07704054545454544
14,V,2019-06-01,22,-0.023803727272727268,-0.014709,-0.023803727272727268
14,V,2019-06-02,12,0.050068333333333326,0.021081000000000006,0.050068333333333326
14,V,2019-06-03,23,-0.18835065217391306,-0.029006,-0.18835065217391306
14,V,2019-06-04,25,-0.19101711999999998,-0.212595,-0.19101711999999998
14,V,2019-06-05,19,-0.06175357894736842,-0.034278,-0.06175357894736842
14,V,2019-06-06,22,0.27973054545454545,0.121362,0.27973054545454545
14,V,2019-06-07,18,0.1333821666666667,0.0037505000000000004,0.1333821666666667
14,V,2019-06-08,12,-0.10208366666666667,-0.18279499999999999,-0.10208366666666667
14,V,2019-06-09,14,-0.3572936428571429,-0.36572150000000003,-0.3572936428571429
14,V,2019-06-10,22,-0.29344281818181817,-0.1947005,-0.29344281818181817
14,V,2019-06-11,22,0.15781954545454546,0.119145,0.15781954545454546
14,V,2019-06-12,29,0.08081320689655173,0.046916,0.08081320689655173
14,V,2019-06-13,22,-0.1565030909090909,-0.08846699999999999,-0.1565030909090909
14,V,2019-06-14,35,-0.1252222,-0.014105,-0.1252222
14,V,2019-06-15,15,-0.03193446666666666,0.002815,-0.03193446666666666
14,V,2019-06-16,10,0.10217100000000001,0.10342950000000001,0.10217100000000001
14,V,2019-06-17,25,-0.1102826,-0.007604,-0.1102826
14,V,2019-06-18,52,-0.0605486923076923,0.047319,-0.0605486923076923
