ticker,week_monday,weekly_log_return,n_trading_days,week_close,week_open,flag_short_week,flag_extreme
BA,2021-08-16,0.0075627639273250225,5,173.1333770752,172.0798339844,False,False
BA,2021-08-23,-0.010486495064665924,5,171.3273010254,172.4393920898,False,False
BA,2021-08-30,0.017032878906900528,5,174.2704925537,172.1801757813,False,False
BA,2021-09-06,-0.042789001010089756,4,166.970916748,172.1634216309,False,False
BA,2021-09-13,-0.029578128719858654,5,162.1045532227,167.1967163086,False,False
BA,2021-09-20,0.007809830127215811,5,163.3755187988,163.5343780518,False,False
BA,2021-09-27,-0.0011221409617423461,5,163.1922912598,160.6830596924,False,False
BA,2021-10-04,-0.008228077363250819,5,161.8550415039,163.2848358154,False,False
BA,2021-10-11,0.04674891770635092,5,169.6012420654,161.3672180176,False,False
BA,2021-10-18,0.032157645752151964,5,175.1438598633,170.5600585938,False,False
BA,2021-10-25,-0.019884981377931155,5,171.695526123,175.7326049805,False,False
BA,2021-11-01,0.010137349424087283,5,173.4449157715,172.4188537598,False,False
BA,2021-11-08,-0.003254200085772929,5,172.8814086914,173.8318481445,False,False
BA,2021-11-15,0.00509531321202239,5,173.764541626,173.2935638428,False,False
BA,2021-11-22,-0.010461160750126375,4,171.956237793,171.3506774902,False,False
BA,2021-11-29,-0.008793824864420152,5,170.4507141113,172.6374816895,False,False
BA,2021-12-06,0.044773656682775,5,178.2558441162,173.2851409912,False,False
BA,2021-12-13,0.016054408148620247,5,181.1407318115,180.0221099854,False,False
BA,2021-12-20,0.010438754819737994,4,183.041519165,180.9220428467,False,False
BA,2021-12-27,0.029353185837232232,5,188.4940032959,185.1189422607,False,False
BA,2022-01-03,-0.06465816856248718,5,176.691986084,185.8478393555,False,False
BA,2022-01-10,0.006105668100688355,5,177.7741088867,175.6943664551,False,False
BA,2022-01-17,-0.06737030585833015,4,166.1919403076,175.3308563232,False,False
BA,2022-01-24,-0.03636401581413473,5,160.2570953369,165.075958252,False,False
BA,2022-01-31,0.0055236260775668455,5,161.144744873,164.7208709717,False,False
BA,2022-02-07,-0.026365914485094066,5,156.9515380859,158.5662384033,False,False
BA,2022-02-14,-0.00021555941340078988,5,156.9177093506,155.2353363037,False,False
BA,2022-02-21,0.04255952528125384,4,163.7402038574,158.5831756592,False,False
BA,2022-02-28,0.005047218720164004,5,164.5687255859,160.1218109131,False,False
BA,2022-03-07,-0.03252792042926256,5,159.3017730713,160.1556549072,False,False
BA,2022-03-14,0.03754951584278565,5,165.3972015381,159.3017730713,False,False
BA,2022-03-21,-0.0032765548951330103,5,164.8561553955,163.6218414307,False,False
BA,2022-03-28,0.06042216565039649,5,175.124206543,166.2933502197,False,False
BA,2022-04-04,-0.015066658811258904,5,172.5054473877,172.6840362549,False,False
BA,2022-04-11,-0.03363129426342937,4,166.8003387451,168.8154144287,False,False
BA,2022-04-18,-0.0020409734560189463,5,166.4602508545,165.0743408203,False,False
BA,2022-04-25,-0.07210618781834732,5,154.8799591064,164.0966033936,False,False
BA,2022-05-02,-0.030545300491020555,5,150.2206268311,151.470489502,False,False
BA,2022-05-09,-0.05964511051374899,5,141.5226745605,142.2198944092,False,False
BA,2022-05-16,-0.04133536568818297,5,135.7920379639,140.2473144531,False,False
BA,2022-05-23,0.05411004469599234,5,143.3421783447,136.6423187256,False,False
BA,2022-05-30,-0.03145218947110884,4,138.9039154053,141.0975189209,False,False
BA,2022-06-06,-0.11042646576176196,5,124.3818130493,138.2237548828,False,False
BA,2022-06-13,-0.10445718269094151,5,112.0447998047,116.2365112305,False,False
BA,2022-06-20,0.08541012955942051,4,122.0351257324,111.908744812,False,False
BA,2022-06-27,0.03974587568746024,5,126.9832000732,123.8461914063,False,False
BA,2022-07-04,-0.012089346906080323,4,125.4572982788,128.0033111572,False,False
BA,2022-07-11,-0.02448558357048025,5,122.422706604,122.9884490967,False,False
BA,2022-07-18,0.05058571728400452,5,128.7748565674,121.6083068848,False,False
BA,2022-07-25,0.09856052377517877,5,142.1135101318,128.8348846436,False,False
BA,2022-08-01,-0.036863727134087476,5,136.9700622559,140.8619537354,False,False
BA,2022-08-08,0.06252976537317778,5,145.8082122803,139.3188934326,False,False
BA,2022-08-15,-0.0416577449616824,5,139.8589477539,145.7653656006,False,False
BA,2022-08-22,-0.03207466156919647,5,135.4441986084,137.3129577637,False,False
BA,2022-08-29,-0.04936331510899272,5,128.9205627441,133.4810943604,False,False
BA,2022-09-05,0.05466564746350855,4,136.164276123,130.8751068115,False,False
BA,2022-09-12,-0.05287164735565497,5,129.152053833,137.3986816406,False,False
BA,2022-09-19,-0.051831506838570185,5,122.6284332275,127.7461471558,False,False
BA,2022-09-26,-0.011804684249160147,5,121.1893539429,119.5509109497,False,False
BA,2022-10-03,-0.039651844298984606,5,116.4779968262,124.5607528687,False,False
BA,2022-10-10,-0.023959936014728456,5,113.7203598022,114.2303771973,False,False
BA,2022-10-17,0.0037934593046262677,5,114.1525726318,116.0025558472,False,False
BA,2022-10-24,0.098506429476104,5,125.9698181152,114.8009414673,False,False
BA,2022-10-31,0.0012342846979294109,5,126.1253967285,125.6067428589,False,False
BA,2022-11-07,0.03422579700280792,5,130.5168609619,126.9639663696,False,False
BA,2022-11-14,-0.005378995246029916,5,129.816696167,127.4048309326,False,False
BA,2022-11-21,0.025963349464040775,4,133.2313079834,129.5054626465,False,False
BA,2022-11-28,-0.0052040662936159165,5,132.5397644043,128.8139190674,False,False
BA,2022-12-05,-0.02683754659568649,5,129.0300292969,130.1711273193,False,False
BA,2022-12-12,-0.02964607665349739,5,125.2609405518,129.730255127,False,False
BA,2022-12-19,0.01602007921366333,5,127.2837905884,124.5780639648,False,False
BA,2022-12-26,-0.0022492599237553534,4,126.9978179932,126.6008911133,False,False
BA,2023-01-02,0.013162416250221298,4,128.6804656982,125.6378173828,False,False
BA,2023-01-09,0.052589754301703096,5,135.6288452148,127.7998962402,False,False
BA,2023-01-16,0.009404735865677694,4,136.9104156494,136.1432037354,False,False
BA,2023-01-23,0.02291412138141702,5,140.0838165283,138.6540527344,False,False
BA,2023-01-30,0.043298446105660915,5,146.2824554443,137.2068481445,False,False
BA,2023-02-06,-0.01265477723906816,5,144.4429473877,145.8203887939,False,False
BA,2023-02-13,-0.025057989092227118,5,140.8684692383,145.5937042236,False,False
BA,2023-02-20,-0.06283191115908782,4,132.2897644043,137.2852783203,False,False
BA,2023-02-27,-0.05353631669015524,5,125.393699646,132.1066741943,False,False
BA,2023-03-06,-0.12602116125592122,5,110.5466079712,126.9542236328,False,False
BA,2023-03-13,-0.047895444510367646,5,105.3767242432,109.9537887573,False,False
BA,2023-03-20,-0.008391139643480372,5,104.4961929321,106.2746887207,False,False
BA,2023-03-27,0.0565818565306202,5,110.5792541504,103.528465271,False,False
BA,2023-04-03,-0.009600824907975536,4,109.5226821899,109.4962692261,False,False
BA,2023-04-10,-0.048762046141527016,5,104.3102493286,109.1969146729,False,False
BA,2023-04-17,0.04916390592943287,5,109.5667037964,108.8095016479,False,False
BA,2023-04-24,-0.002091506381146857,5,109.3377838135,109.2233276367,False,False
BA,2023-05-01,-0.004357990353576646,5,108.8623275757,107.2598495483,False,False
BA,2023-05-08,-0.034392584038635654,5,105.1819229126,107.7265167236,False,False
BA,2023-05-15,-0.031116940610293575,5,101.9593811035,106.3705749512,False,False
BA,2023-05-22,-0.03542142628234135,5,98.4110488892,103.6234817505,False,False
BA,2023-05-29,0.03170118598821592,4,101.5807723999,99.0626068115,False,False
BA,2023-06-05,0.04425189678623198,5,106.1768569946,101.6335906982,False,False
BA,2023-06-12,-0.04355882725474114,5,101.6511993408,106.5378570557,False,False
BA,2023-06-19,-0.05675586644497432,4,96.0425643921,100.4097442627,False,False
BA,2023-06-26,0.05071376396128002,5,101.0388641357,100.8235626221,False,False
BA,2023-07-03,0.030544486547688265,4,104.1726608276,103.380317688,False,False
BA,2023-07-10,0.021642554123962654,5,106.4517974854,103.3268814087,False,False
BA,2023-07-17,0.030150669511376904,5,109.7102661133,104.5911026001,False,False
BA,2023-07-24,0.02626879711635155,5,112.6304092407,109.6034317017,False,False
BA,2023-07-31,-0.046599179057505324,5,107.5023345947,111.891456604,False,False
BA,2023-08-07,0.011281953050521487,5,108.722038269,110.5916519165,False,False
BA,2023-08-14,-0.059202915581269444,5,102.4722061157,106.656578064,False,False
BA,2023-08-21,0.0020829684061798304,5,102.685874939,101.7332687378,False,False
BA,2023-08-28,0.013862208609633164,5,104.1192398071,103.0687103271,False,False
BA,2023-09-04,-0.01672739148607061,4,102.3920822144,103.6028823853,False,False
BA,2023-09-11,-0.011191740288370333,5,101.2525253296,100.299911499,False,False
BA,2023-09-18,-0.11613591025066583,5,90.1506118774,99.9972000122,False,False
BA,2023-09-25,0.0010967880743040226,5,90.2495422363,89.8212127686,False,False
BA,2023-10-02,-0.02355210078483072,5,88.1488113403,88.5184860229,False,False
BA,2023-10-09,0.01128940147095392,5,89.149597168,90.5650939941,False,False
BA,2023-10-16,-0.03939885115447428,5,85.7054977417,90.9708251953,False,False
BA,2023-10-23,-0.03642204928237103,5,82.6400909424,85.083404541,False,False
BA,2023-10-30,0.11001910146783356,5,92.251083374,83.8752746582,False,False
BA,2023-11-06,-0.06730501560572755,5,86.2464599609,91.2863769531,False,False
BA,2023-11-13,0.08089480318663433,5,93.5133132935,85.0293045044,False,False
BA,2023-11-20,0.01397815811020564,4,94.8296356201,94.1985244751,False,False
BA,2023-11-27,0.11619718076579844,5,106.514289856,94.6853790283,False,False
BA,2023-12-04,0.010943875596888475,5,107.6863708496,108.0920791626,False,False
BA,2023-12-11,0.08579653003950405,5,117.3334121704,107.6863708496,False,False
BA,2023-12-18,-0.01853548965756957,5,115.1786117554,116.3867340088,False,False
BA,2023-12-25,0.002172155417312638,4,115.429069519,116.4047775269,False,False
BA,2024-01-01,-0.0020531297945405313,4,115.1923217773,117.7418441772,False,False
BA,2024-01-08,-0.002057154705710218,5,114.9555969238,118.1424636841,False,False
BA,2024-01-15,-0.023238358884685617,4,112.3150177002,115.2378540039,False,False
BA,2024-01-22,0.008074448436338422,5,113.2255706787,112.3696517944,False,False
BA,2024-01-29,-0.023515209776642898,5,110.5941085815,115.1285858154,False,False
BA,2024-02-05,-0.04427206824366703,5,105.8046798706,107.4527435303,False,False
BA,2024-02-12,0.02616073023309884,5,108.6091308594,107.3981170654,False,False
BA,2024-02-19,0.021973407636339815,4,111.0220565796,108.1993789673,False,False
BA,2024-02-26,0.019009432458507725,5,113.1527099609,108.4543304443,False,False
BA,2024-03-04,0.02306815795430417,5,115.7932739258,114.7370605469,False,False
BA,2024-03-11,-0.0272613050669257,5,112.6792373657,115.5201263428,False,False
BA,2024-03-18,0.014281355909029791,5,114.2999954224,112.3969802856,False,False
BA,2024-03-25,0.036848628047843945,4,118.5903549194,115.1559143066,False,False
BA,2024-04-01,-0.034166387795458775,5,114.6069869995,115.4533462524,False,False
BA,2024-04-08,-0.02223942339592977,5,112.0863265991,116.5664749146,False,False
BA,2024-04-15,-0.05179439757604509,5,106.4286651611,109.6392669678,False,False
BA,2024-04-22,0.004742775756739981,5,106.9346313477,109.0781097412,False,False
BA,2024-04-29,0.03607568035974307,5,110.8628005981,109.6116790771,False,False
BA,2024-05-06,0.008922018044729363,5,111.8563461304,110.2740325928,False,False
BA,2024-05-13,0.020996828404896917,5,114.2298049927,111.0559921265,False,False
BA,2024-05-20,-0.04758277136561517,5,108.9217224121,113.8066329956,False,False
BA,2024-05-27,0.005054730636488536,4,109.4736862183,107.6061935425,False,False
BA,2024-06-03,-0.038635968266568455,5,105.3247299194,108.2501525879,False,False
BA,2024-06-10,0.015857523570008247,5,107.0082321167,104.8003540039,False,False
BA,2024-06-17,0.0020611459971933144,4,107.229019165,105.9502792358,False,False
BA,2024-06-24,0.014743368776851007,5,108.821647644,108.5813293457,False,False
BA,2024-07-01,-0.0014542796631955568,4,108.6635055542,107.7424697876,False,False
BA,2024-07-08,0.07597744221197278,5,117.2412109375,108.5239486694,False,False
BA,2024-07-15,-0.006448268268806068,5,116.4876403809,118.2087631226,False,False
BA,2024-07-22,-0.051541421416190225,5,110.6358032227,117.0737533569,False,False
BA,2024-07-29,-0.04788229646184039,5,105.4631347656,109.2403030396,False,False
BA,2024-08-05,0.0025548847447502965,5,105.732925415,104.3281173706,False,False
BA,2024-08-12,0.009109362809464727,5,106.7004852295,103.8164291382,False,False
BA,2024-08-19,0.05520911772140913,5,112.7569732666,107.5657043457,False,False
BA,2024-08-26,-0.013539943939394838,5,111.2405395508,113.1756362915,False,False
BA,2024-09-02,-0.027815013344835826,4,108.1890182495,110.1799468994,False,False
BA,2024-09-09,0.06757596171511526,5,115.7526779175,110.0124893188,False,False
BA,2024-09-16,-0.025808417277060514,5,112.8035049438,116.0224685669,False,False
BA,2024-09-23,-0.0018987427813561553,5,112.5895233154,113.6687164307,False,False
BA,2024-09-30,-0.04109348114481648,5,108.056602478,111.6772918701,False,False
BA,2024-10-07,0.02322680972333746,5,110.5957870483,106.7964019775,False,False
BA,2024-10-14,0.03500921299764226,5,114.5362319946,112.8528518677,False,False
BA,2024-10-21,-0.0747334161844968,5,106.2885742188,112.4014282227,False,False
BA,2024-10-28,-0.01929655702485711,5,104.257232666,106.006439209,False,False
BA,2024-11-04,0.02828097618592551,5,107.2478179932,106.2603530884,False,False
BA,2024-11-11,-0.07708020722041997,5,99.2917022705,104.7274475098,False,False
BA,2024-11-18,0.025436126031480377,5,101.8496932983,98.9531402588,False,False
BA,2024-11-25,0.01766399499083171,4,103.6647491455,105.3669433594,False,False
BA,2024-12-02,-0.0596215957541375,5,97.6647338867,103.1662979126,False,False
BA,2024-12-09,-0.011525006749823596,5,96.5456085205,100.3920135498,False,False
BA,2024-12-16,-0.03458706951521684,5,93.2634658813,95.3324432373,False,False
BA,2024-12-23,-0.008302870563738907,4,92.4923171997,93.0189666748,False,False
BA,2024-12-30,0.021790921376341643,4,94.5299301147,91.9750671387,False,False
BA,2025-01-06,-0.042963144938731546,4,90.5546340942,93.1667098999,False,False
BA,2025-01-13,0.06914027325913885,5,97.0371246338,93.1095046997,False,False
BA,2025-01-20,-0.0015730768585999755,4,96.8845977783,98.0095062256,False,False
BA,2025-01-27,-0.043025954723204585,5,92.8044509888,97.3421859741,False,False
BA,2025-02-03,-0.014381451823460623,5,91.4793395996,90.1637954712,False,False
BA,2025-02-10,-0.011634694425550762,5,90.4211730957,91.0503692627,False,False
BA,2025-02-17,0.007562405923181359,4,91.1075668335,91.3077468872,False,False
BA,2025-02-24,0.06765954300968868,5,97.4851837158,92.6423797607,False,False
BA,2025-03-03,0.002246726775762653,5,97.7044525146,96.7606811523,False,False
BA,2025-03-10,-0.033030626198224056,5,94.5299301147,97.3993759155,False,False
BA,2025-03-17,-0.02957797237190718,5,91.7748718262,94.8731155396,False,False
BA,2025-03-24,-0.006983944724483493,5,91.1361541748,92.9951095581,False,False
BA,2025-03-31,-0.14836911149934284,5,78.5696487427,89.4251861572,False,False
BA,2025-04-07,-0.05513399822277609,5,74.3550415039,75.2153625488,False,False
BA,2025-04-14,0.01188949727845312,4,75.2443618774,77.0423431396,False,False
BA,2025-04-21,-0.025502236313843518,5,73.3497238159,73.2047271729,False,False
BA,2025-04-28,-0.01875680234219601,5,71.9867401123,74.4130477905,False,False
BA,2025-05-05,-0.005385818735374137,5,71.6000747681,71.0877532959,False,False
BA,2025-05-12,-0.016608104756604902,5,70.420753479,71.7547454834,False,False
BA,2025-05-19,-0.07139778577391187,5,65.5681610107,71.5807495117,False,False
BA,2025-05-26,0.0342012649265957,4,67.8494644165,68.0137863159,False,False
BA,2025-06-02,0.0048322506078326555,5,68.1781234741,67.2791290283,False,False
BA,2025-06-09,0.02215457303532098,5,69.7054367065,69.3574447632,False,False
BA,2025-06-16,-0.01031501126867962,4,68.9901199341,70.2177658081,False,False
BA,2025-06-23,0.027637451524772594,5,70.9234237671,70.4884262085,False,False
BA,2025-06-30,0.06540551394613203,4,75.7172698975,71.4943466187,False,False
BA,2025-07-07,0.03361990345015542,5,78.3061523438,73.8666687012,False,False
BA,2025-07-14,-0.0174998996495912,5,76.9477233887,77.3808441162,False,False
BA,2025-07-21,0.0501477343960568,5,80.9048690796,77.0461578369,False,False
BA,2025-07-28,-0.07816869592473452,5,74.8215026855,77.8828735352,False,False
BA,2025-08-04,-0.023966041479454248,5,73.0496444702,75.9141464233,False,False
BA,2025-08-11,0.025017899197212756,5,74.9002456665,70.7363891602,False,False
BA,2025-08-18,0.0616678205417065,5,79.6645736694,76.0027389526,False,False
BA,2025-08-25,0.018486167717451707,5,81.1509628296,79.1625442505,False,False
BA,2025-09-01,0.027044757570763522,4,83.375617981,79.6448898315,False,False
BA,2025-09-08,0.0025940389692209465,5,83.5921783447,84.2221755981,False,False
BA,2025-09-15,0.014844648528647753,5,84.8423309326,84.2320175171,False,False
BA,2025-09-22,-0.027524786318307015,5,82.5389099121,84.5470123291,False,False
BA,2025-09-29,0.01516322645185042,5,83.8000030518,83.0999984741,False,False
BA,2025-10-06,-0.12544964134364367,5,73.9199981689,79.9899978638,False,False
BA,2025-10-13,0.01437134026477871,5,74.9899978638,73.8700027466,False,False
BA,2025-10-20,0.03176127569762954,5,77.4100036621,76.7300033569,False,False
BA,2025-10-27,-0.2848870592399635,5,58.2200012207,77.8700027466,False,True
BA,2025-11-03,-0.04586590710858296,5,55.6100006104,55.6899986267,False,False
BA,2025-11-10,-0.06155788646774907,5,52.2900009155,54.2599983215,False,False
BA,2025-11-17,-0.027138737101923383,5,50.8899993896,50.8400001526,False,False
BA,2025-11-24,0.006463675997622875,1,51.2200012207,51.2200012207,True,False
BAC,2020-12-07,-0.03846090733805685,1,139.25,139.25,True,False
BAC,2020-12-14,0.12188395065798296,5,157.3000030518,130.0,False,False
BAC,2020-12-21,-0.01576252740679429,4,154.8399963379,163.0200042725,False,False
BAC,2020-12-28,-0.05332116508933904,4,146.8000030518,149.0,False,False
BAC,2021-01-04,0.020029675562135196,5,149.7700042725,139.1499938965,False,False
BAC,2021-01-11,0.12239428591036638,5,169.2700042725,148.1300048828,False,False
BAC,2021-01-18,0.0717970208494334,4,181.8699951172,173.6900024414,False,False
BAC,2021-01-25,0.009630770830336033,5,183.6300048828,177.5299987793,False,False
BAC,2021-02-01,0.06166513722715816,5,195.3099975586,180.4400024414,False,False
BAC,2021-02-08,0.08520062684981244,5,212.6799926758,200.4299926758,False,False
BAC,2021-02-15,-0.056135511634809454,4,201.0700073242,209.8600006104,False,False
BAC,2021-02-22,0.025920643213301453,5,206.3500061035,195.3399963379,False,False
BAC,2021-03-01,-0.13767306151109615,5,179.8099975586,196.4199981689,False,False
BAC,2021-03-08,0.13956126744502928,5,206.7400054932,180.8099975586,False,False
BAC,2021-03-15,-0.061595544476967135,5,194.3899993896,209.9900054932,False,False
BAC,2021-03-22,-0.10851497075619676,5,174.3999938965,195.0,False,False
BAC,2021-03-29,0.07636629712325593,4,188.2400054932,182.5,False,False
BAC,2021-04-05,-0.04754256567266868,5,179.5,186.6900024414,False,False
BAC,2021-04-12,-0.0045227333749950915,5,178.6900024414,176.4900054932,False,False
BAC,2021-04-19,-0.02516142491270479,5,174.25,174.5800018311,False,False
BAC,2021-04-26,-0.008877123410971244,5,172.7100067139,174.8800048828,False,False
BAC,2021-05-03,-0.13294428270392178,5,151.2100067139,168.1100006104,False,False
BAC,2021-05-10,-0.06849234007991356,5,141.1999969482,146.7299957275,False,False
BAC,2021-05-17,-0.04705293389569576,5,134.7100067139,132.5,False,False
BAC,2021-05-24,0.04137107856935707,5,140.3999938965,135.9100036621,False,False
BAC,2021-05-31,0.07099468035756384,4,150.7299957275,144.3099975586,False,False
BAC,2021-06-07,-0.015309275837606329,5,148.4400024414,148.9700012207,False,False
BAC,2021-06-14,0.027114910362636913,5,152.5200042725,149.2100067139,False,False
BAC,2021-06-21,-0.018862904695275517,5,149.6699981689,149.6999969482,False,False
BAC,2021-06-28,0.003734566327799449,5,150.2299957275,149.9400024414,False,False
BAC,2021-07-05,-0.003935019233784587,4,149.6399993896,148.3699951172,False,False
BAC,2021-07-12,-0.10808186265718867,5,134.3099975586,146.6900024414,False,False
BAC,2021-07-19,0.03237902455176833,5,138.7299957275,131.8800048828,False,False
BAC,2021-07-26,0.03735313616931624,5,144.0099945068,142.0,False,False
BAC,2021-08-02,0.040685958366324826,5,149.9900054932,145.4900054932,False,False
BAC,2021-08-09,0.018299364566597198,5,152.7599945068,149.4400024414,False,False
BAC,2021-08-16,-0.06114025454996064,5,143.6999969482,148.5700073242,False,False
BAC,2021-08-23,0.07039293167922,5,154.1799926758,146.7899932861,False,False
BAC,2021-08-30,0.024474329500067782,5,158.0,156.0200042725,False,False
BAC,2021-09-06,0.04456180958654521,4,165.1999969482,165.0,False,False
BAC,2021-09-13,0.008378839325400733,5,166.5899963379,160.3200073242,False,False
BAC,2021-09-20,0.05426629013580708,5,175.8800048828,161.6399993896,False,False
BAC,2021-09-27,-0.01645260753005484,5,173.0099945068,174.2599945068,False,False
BAC,2021-10-04,-0.017727406473549756,5,169.9700012207,164.5,False,False
BAC,2021-10-11,-0.004658764487599498,5,169.1799926758,166.6699981689,False,False
BAC,2021-10-18,-0.015127400293785342,5,166.6399993896,172.3200073242,False,False
BAC,2021-10-25,0.02383750127716322,5,170.6600036621,169.2400054932,False,False
BAC,2021-11-01,0.1667114188410661,5,201.6199951172,174.6000061035,False,True
BAC,2021-11-08,0.02410935232876099,5,206.5399932861,200.3200073242,False,False
BAC,2021-11-15,-0.05023885132946315,5,196.4199981689,207.2100067139,False,False
BAC,2021-11-22,-0.12200483324546862,4,173.8600006104,181.7299957275,False,False
BAC,2021-11-29,-0.041754696366055555,5,166.75,180.0800018311,False,False
BAC,2021-12-06,0.07879177128366255,5,180.4199981689,180.8500061035,False,False
BAC,2021-12-13,-0.13326218240978616,5,157.9100036621,171.0399932861,False,False
BAC,2021-12-20,0.0814494928213998,4,171.3099975586,157.2299957275,False,False
BAC,2021-12-27,-0.028539485940076048,5,166.4900054932,171.6799926758,False,False
BAC,2022-01-03,-0.0026463143493771213,5,166.0500030518,172.6799926758,False,False
BAC,2022-01-10,-0.01248348234903851,5,163.9900054932,160.7100067139,False,False
BAC,2022-01-17,-0.0452809314467979,4,156.7299957275,154.6900024414,False,False
BAC,2022-01-24,-0.0932895786788368,5,142.7700042725,147.8999938965,False,False
BAC,2022-01-31,0.08579651986639725,5,155.5599975586,153.9700012207,False,False
BAC,2022-02-07,0.06814397244668857,5,166.5299987793,157.9100036621,False,False
BAC,2022-02-14,0.04903888108750287,5,174.8999938965,169.6600036621,False,False
BAC,2022-02-21,-0.12020877716885181,4,155.0899963379,165.2400054932,False,False
BAC,2022-02-28,-0.08326106686195445,5,142.6999969482,151.4900054932,False,False
BAC,2022-03-07,0.016954286547730568,5,145.1399993896,131.5899963379,False,False
BAC,2022-03-14,0.14029502277235917,5,167.0,138.5,False,False
BAC,2022-03-21,0.0013165056051205326,5,167.2200012207,161.8000030518,False,False
BAC,2022-03-28,0.0343858612343233,5,173.0700073242,167.6499938965,False,False
BAC,2022-04-04,-0.06264902988453702,5,162.5599975586,177.0200042725,False,False
BAC,2022-04-11,0.04886046255058396,4,170.6999969482,160.25,False,False
BAC,2022-04-18,-0.0894748714133895,5,156.0899963379,165.7400054932,False,False
BAC,2022-04-25,-0.01862316735964331,5,153.2100067139,158.3899993896,False,False
BAC,2022-05-02,-0.120331877545099,5,135.8399963379,152.7799987793,False,False
BAC,2022-05-09,-0.1119750652839695,5,121.4499969482,119.3700027466,False,False
BAC,2022-05-16,-0.0761050358523443,5,112.5500030518,114.4400024414,False,False
BAC,2022-05-23,0.06825215846290877,5,120.5,113.2799987793,False,False
BAC,2022-05-30,-0.005575665955469766,4,119.8300018311,120.8700027466,False,False
BAC,2022-06-06,-0.09555220026263367,5,108.9100036621,122.0199966431,False,False
BAC,2022-06-13,-0.09046477158284283,5,99.4899978638,98.9300003052,False,False
BAC,2022-06-20,0.03961113190351462,4,103.5100021362,102.2699966431,False,False
BAC,2022-06-27,-0.12431332530519512,5,91.4100036621,101.5,False,False
BAC,2022-07-04,0.06295779441575533,4,97.3499984741,95.9400024414,False,False
BAC,2022-07-11,-0.028021152978857877,5,94.6600036621,95.0999984741,False,False
BAC,2022-07-18,0.0938108445657857,5,103.9700012207,97.6699981689,False,False
BAC,2022-07-25,0.06524762741478174,5,110.9800033569,104.9499969482,False,False
BAC,2022-08-01,0.05376363412069196,5,117.1100006104,111.1999969482,False,False
BAC,2022-08-08,0.061272381854936775,5,124.5100021362,115.8199996948,False,False
BAC,2022-08-15,-0.08154304139351254,5,114.7600021362,126.0400009155,False,False
BAC,2022-08-22,-0.017049384121027522,5,112.8199996948,111.3899993896,False,False
BAC,2022-08-29,0.007241926008003219,5,113.6399993896,113.5400009155,False,False
BAC,2022-09-05,0.08304367520509803,4,123.4800033569,113.6999969482,False,False
BAC,2022-09-12,-0.03905878390498696,5,118.75,124.7900009155,False,False
BAC,2022-09-19,-0.1545016185920458,5,101.75,118.7799987793,False,True
BAC,2022-09-26,0.03182241438756339,5,105.0400009155,103.2300033569,False,False
BAC,2022-10-03,0.03277753835966912,5,108.5400009155,105.0,False,False
BAC,2022-10-10,0.00569595231820319,5,109.1600036621,110.9899978638,False,False
BAC,2022-10-17,0.09426023445529541,5,119.9499969482,116.5,False,False
BAC,2022-10-24,-0.040318421739832466,5,115.2099990845,116.3899993896,False,False
BAC,2022-10-31,-0.18147132792557308,5,96.0899963379,106.9100036621,False,True
BAC,2022-11-07,0.13127839745383785,5,109.5699996948,95.4599990845,False,False
BAC,2022-11-14,-0.11394586444895172,5,97.7699966431,105.1600036621,False,False
BAC,2022-11-21,-0.001023316471354896,4,97.6699981689,95.7099990845,False,False
BAC,2022-11-28,0.03352608612969821,5,101.0,95.3000030518,False,False
BAC,2022-12-05,-0.0644065488752048,5,94.6999969482,98.5100021362,False,False
BAC,2022-12-12,-0.0556935288863416,5,89.5699996948,95.5800018311,False,False
BAC,2022-12-19,-0.049432322916087124,5,85.25,85.9300003052,False,False
BAC,2022-12-26,0.0029282597790887266,4,85.5,83.4899978638,False,False
BAC,2023-01-02,0.034712101317629696,4,88.5199966431,84.9000015259,False,False
BAC,2023-01-09,0.125634907930114,5,100.3700027466,89.2399978638,False,False
BAC,2023-01-16,0.009025561152681938,4,101.2799987793,101.2699966431,False,False
BAC,2023-01-23,0.13518389062588998,5,115.9400024414,105.2200012207,False,False
BAC,2023-01-30,0.02352643893639783,5,118.6999969482,109.4800033569,False,False
BAC,2023-02-06,-0.08644474078408582,5,108.8700027466,118.3499984741,False,False
BAC,2023-02-13,0.1896125301490521,5,131.6000061035,116.4199981689,False,True
BAC,2023-02-20,-0.06937293921321697,4,122.7799987793,128.7799987793,False,False
BAC,2023-02-27,0.023742651247188107,5,125.7300033569,123.5299987793,False,False
BAC,2023-03-06,-0.060912980522899396,5,118.3000030518,126.3300018311,False,False
BAC,2023-03-13,-0.0012687802336106557,5,118.1500015259,115.9599990845,False,False
BAC,2023-03-20,-0.010465091965946804,5,116.9199981689,118.4000015259,False,False
BAC,2023-03-27,0.06201226798924697,5,124.4000015259,117.9100036621,False,False
BAC,2023-04-03,-0.12584396489064265,4,109.6900024414,121.4599990845,False,False
BAC,2023-04-10,0.04422579493260237,5,114.6500015259,112.5999984741,False,False
BAC,2023-04-17,0.007386507348732252,5,115.5,116.1699981689,False,False
BAC,2023-04-24,0.035467409322332166,5,119.6699981689,116.1200027466,False,False
BAC,2023-05-01,0.0019201354757267808,5,119.9000015259,121.4199981689,False,False
BAC,2023-05-08,-0.13008208621749606,5,105.2750015259,125.6500015259,False,False
BAC,2023-05-15,0.019797930873692415,5,107.3799972534,105.7799987793,False,False
